indent,x_um,y_um,depth_nm,H_GPa,E_GPa,load_mN
0,68618.243,26709.481,13.91,0.5558,97.356,0.00737
0,68618.243,26709.481,15.7,0.8542,89.343,0.01293
0,68618.243,26709.481,17.48,1.0789,86.083,0.01853
0,68618.243,26709.481,19.26,1.3158,75.02,0.02504
0,68618.243,26709.481,21.05,1.4441,67.822,0.03044
0,68618.243,26709.481,22.83,1.5566,66.355,0.03642
0,68618.243,26709.481,24.61,1.6895,66.87,0.04367
0,68618.243,26709.481,26.4,1.7649,65.93,0.05021
0,68618.243,26709.481,28.18,1.8621,64.542,0.05779
0,68618.243,26709.481,29.96,1.8604,62.799,0.0632
0,68618.243,26709.481,31.74,1.8729,62.36,0.06949
0,68618.243,26709.481,33.53,1.8963,61.745,0.07642
0,68618.243,26709.481,35.31,1.8789,61.125,0.08227
0,68618.243,26709.481,37.09,1.8869,61.965,0.08962
0,68618.243,26709.481,38.88,1.8783,62.328,0.09649
0,68618.243,26709.481,40.66,1.867,62.662,0.10347
0,68618.243,26709.481,42.44,1.8764,63.356,0.11176
0,68618.243,26709.481,44.23,1.8561,63.693,0.11875
0,68618.243,26709.481,46.01,1.9165,67.014,0.1314
0,68618.243,26709.481,47.79,1.8915,68.003,0.13893
0,68618.243,26709.481,49.57,1.8807,69.006,0.14749
0,68618.243,26709.481,51.36,1.8533,69.251,0.15484
0,68618.243,26709.481,53.14,1.8298,69.252,0.16241
0,68618.243,26709.481,54.92,1.7996,69.537,0.16964
0,68618.243,26709.481,56.71,1.791,70.178,0.17878
0,68618.243,26709.481,58.49,1.7491,69.613,0.1847
0,68618.243,26709.481,60.27,1.7439,69.611,0.19413
0,68618.243,26709.481,62.06,1.7237,69.27,0.20212
0,68618.243,26709.481,63.84,1.6995,68.621,0.20957
0,68618.243,26709.481,65.62,1.6686,68.048,0.2163
0,68618.243,26709.481,67.4,1.6595,68.171,0.22578
0,68618.243,26709.481,69.19,1.6608,68.906,0.23693
0,68618.243,26709.481,70.97,1.6435,69.132,0.24577
0,68618.243,26709.481,72.75,1.6218,69.348,0.25403
0,68618.243,26709.481,74.54,1.6,69.471,0.26221
0,68618.243,26709.481,76.32,1.6006,70.232,0.27396
0,68618.243,26709.481,78.1,1.5622,69.63,0.27926
0,68618.243,26709.481,79.89,1.5582,70.272,0.29049
0,68618.243,26709.481,81.67,1.5507,70.716,0.30105
0,68618.243,26709.481,83.45,1.5123,70.009,0.30596
0,68618.243,26709.481,85.23,1.5105,70.582,0.31779
0,68618.243,26709.481,87.02,1.4947,70.628,0.32689
0,68618.243,26709.481,88.8,1.4842,70.894,0.33714
0,68618.243,26709.481,90.58,1.4508,70.239,0.34209
0,68618.243,26709.481,92.37,1.4206,69.683,0.34768
0,68618.243,26709.481,94.15,1.4146,70.0,0.3588
0,68618.243,26709.481,95.93,1.4286,71.0,0.37503
0,68618.243,26709.481,97.72,1.4097,70.747,0.38309
0,68618.243,26709.481,99.5,1.3917,70.496,0.39128
0,68618.243,26709.481,101.28,1.3843,70.654,0.40235
0,68618.243,26709.481,103.06,1.3963,71.519,0.41903
1,68618.243,26731.484,5.0,8.4005,152.127,0.00878
1,68618.243,26731.484,6.78,3.6166,120.281,0.01334
1,68618.243,26731.484,8.57,2.8314,115.674,0.01664
1,68618.243,26731.484,10.35,2.9221,118.056,0.02254
1,68618.243,26731.484,12.13,3.0552,109.864,0.02871
1,68618.243,26731.484,13.91,3.2621,111.617,0.03655
1,68618.243,26731.484,15.7,3.538,122.229,0.04672
1,68618.243,26731.484,17.48,3.6733,112.173,0.05496
1,68618.243,26731.484,19.26,3.7181,107.266,0.06304
1,68618.243,26731.484,21.05,3.7592,107.182,0.07214
1,68618.243,26731.484,22.83,3.5675,105.081,0.07764
1,68618.243,26731.484,24.61,3.6371,109.876,0.08886
1,68618.243,26731.484,26.4,3.5326,107.685,0.09609
1,68618.243,26731.484,28.18,3.5181,105.016,0.10531
1,68618.243,26731.484,29.96,3.4153,103.155,0.11276
1,68618.243,26731.484,31.74,3.3493,102.112,0.12132
1,68618.243,26731.484,33.53,3.2902,99.454,0.12978
1,68618.243,26731.484,35.31,3.2411,95.892,0.1384
1,68618.243,26731.484,37.09,3.1539,93.473,0.14596
1,68618.243,26731.484,38.88,3.0707,92.602,0.15401
1,68618.243,26731.484,40.66,3.0178,94.162,0.16403
1,68618.243,26731.484,42.44,3.0325,96.998,0.17777
1,68618.243,26731.484,44.23,3.0389,99.065,0.19145
1,68618.243,26731.484,46.01,3.0344,99.82,0.20461
1,68618.243,26731.484,47.79,3.0009,99.81,0.21623
1,68618.243,26731.484,49.57,3.0091,99.173,0.23034
1,68618.243,26731.484,51.36,2.9598,97.814,0.24085
1,68618.243,26731.484,53.14,2.9611,98.192,0.25562
1,68618.243,26731.484,54.92,2.9479,98.463,0.26971
1,68618.243,26731.484,56.71,2.9698,100.62,0.2878
1,68618.243,26731.484,58.49,2.8998,99.836,0.29745
1,68618.243,26731.484,60.27,2.8766,99.799,0.31131
1,68618.243,26731.484,62.06,2.8511,99.873,0.32524
1,68618.243,26731.484,63.84,2.8201,99.352,0.33844
1,68618.243,26731.484,65.62,2.816,99.083,0.35463
1,68618.243,26731.484,67.4,2.7611,97.97,0.36512
1,68618.243,26731.484,69.19,2.7783,98.026,0.38435
1,68618.243,26731.484,70.97,2.7434,96.932,0.39719
1,68618.243,26731.484,72.75,2.7367,96.346,0.41382
1,68618.243,26731.484,74.54,2.717,95.794,0.42905
1,68618.243,26731.484,76.32,2.7307,96.007,0.44947
1,68618.243,26731.484,78.1,2.6792,94.974,0.46034
1,68618.243,26731.484,79.89,2.6769,95.213,0.47916
1,68618.243,26731.484,81.67,2.6578,95.419,0.49571
1,68618.243,26731.484,83.45,2.6236,95.594,0.50993
1,68618.243,26731.484,85.23,2.6125,96.287,0.52846
1,68618.243,26731.484,87.02,2.6053,96.865,0.54775
1,68618.243,26731.484,88.8,2.5902,97.125,0.5656
1,68618.243,26731.484,90.58,2.553,96.918,0.57908
1,68618.243,26731.484,92.37,2.5633,98.027,0.60293
1,68618.243,26731.484,94.15,2.5635,98.322,0.62446
1,68618.243,26731.484,95.93,2.5355,97.96,0.63969
1,68618.243,26731.484,97.72,2.4941,97.426,0.65191
1,68618.243,26731.484,99.5,2.4877,98.104,0.67291
1,68618.243,26731.484,101.28,2.4934,98.218,0.69645
1,68618.243,26731.484,103.06,2.4216,95.046,0.69812
2,68618.243,26753.487,6.78,2.8097,393.996,0.01335
2,68618.243,26753.487,8.57,3.0592,209.615,0.01946
2,68618.243,26753.487,10.35,3.1968,137.726,0.02489
2,68618.243,26753.487,12.13,3.3934,113.248,0.03137
2,68618.243,26753.487,13.91,3.3209,106.737,0.03676
2,68618.243,26753.487,15.7,3.2983,105.903,0.04304
2,68618.243,26753.487,17.48,3.2863,100.647,0.0493
2,68618.243,26753.487,19.26,3.2361,94.508,0.05515
2,68618.243,26753.487,21.05,3.2986,93.524,0.06339
2,68618.243,26753.487,22.83,3.1716,91.224,0.06885
2,68618.243,26753.487,24.61,3.217,92.072,0.07796
2,68618.243,26753.487,26.4,3.1695,92.206,0.08562
2,68618.243,26753.487,28.18,3.1205,93.677,0.09373
2,68618.243,26753.487,29.96,3.1112,96.271,0.10335
2,68618.243,26753.487,31.74,3.1328,97.624,0.11407
2,68618.243,26753.487,33.53,3.2176,99.051,0.12742
2,68618.243,26753.487,35.31,3.2595,100.642,0.1403
2,68618.243,26753.487,37.09,3.3048,102.459,0.15413
2,68618.243,26753.487,38.88,3.3002,104.212,0.16674
2,68618.243,26753.487,40.66,3.298,106.954,0.18024
2,68618.243,26753.487,42.44,3.3257,109.585,0.19567
2,68618.243,26753.487,44.23,3.2692,109.071,0.20654
2,68618.243,26753.487,46.01,3.2704,110.045,0.2211
2,68618.243,26753.487,47.79,3.2078,109.682,0.23197
2,68618.243,26753.487,49.57,3.183,111.477,0.24596
2,68618.243,26753.487,51.36,3.1478,111.011,0.2587
2,68618.243,26753.487,53.14,3.1211,110.751,0.27226
2,68618.243,26753.487,54.92,3.0765,109.678,0.28436
2,68618.243,26753.487,56.71,3.0724,108.726,0.2997
2,68618.243,26753.487,58.49,2.9979,106.931,0.30913
2,68618.243,26753.487,60.27,2.9958,106.123,0.32512
2,68618.243,26753.487,62.06,3.04,105.756,0.34603
2,68618.243,26753.487,63.84,3.0263,105.552,0.36217
2,68618.243,26753.487,65.62,2.9975,105.612,0.3772
2,68618.243,26753.487,67.4,2.9649,105.73,0.39198
2,68618.243,26753.487,69.19,2.9834,107.665,0.41379
2,68618.243,26753.487,70.97,2.9873,108.652,0.43393
2,68618.243,26753.487,72.75,2.9662,108.395,0.45064
2,68618.243,26753.487,74.54,2.9413,108.06,0.46696
2,68618.243,26753.487,76.32,2.909,107.556,0.48224
2,68618.243,26753.487,78.1,2.872,106.893,0.49678
2,68618.243,26753.487,79.89,2.8971,107.64,0.52154
2,68618.243,26753.487,81.67,2.8868,107.871,0.54114
2,68618.243,26753.487,83.45,2.8846,108.581,0.56272
2,68618.243,26753.487,85.23,2.8586,108.581,0.5801
2,68618.243,26753.487,87.02,2.8275,108.398,0.59652
2,68618.243,26753.487,88.8,2.8304,109.014,0.6198
2,68618.243,26753.487,90.58,2.8104,108.787,0.63842
2,68618.243,26753.487,92.37,2.7721,108.036,0.65312
2,68618.243,26753.487,94.15,2.7854,108.369,0.67912
2,68618.243,26753.487,95.93,2.775,107.983,0.70002
2,68618.243,26753.487,97.72,2.7635,107.581,0.72089
2,68618.243,26753.487,99.5,2.7217,106.693,0.73459
2,68618.243,26753.487,101.28,2.7283,106.087,0.75963
2,68618.243,26753.487,103.06,2.6493,103.22,0.76188
3,68618.243,26775.489,5.0,7.5143,113.374,0.00683
3,68618.243,26775.489,6.78,4.1012,121.251,0.01456
3,68618.243,26775.489,8.57,4.2118,135.438,0.02318
3,68618.243,26775.489,10.35,4.7854,115.135,0.03232
3,68618.243,26775.489,12.13,5.5811,107.378,0.04412
3,68618.243,26775.489,13.91,5.8397,111.919,0.056
3,68618.243,26775.489,15.7,6.3579,105.683,0.06882
3,68618.243,26775.489,17.48,6.5482,109.963,0.08277
3,68618.243,26775.489,19.26,7.0676,109.501,0.09963
3,68618.243,26775.489,21.05,7.4482,111.695,0.1178
3,68618.243,26775.489,22.83,7.6114,116.616,0.13658
3,68618.243,26775.489,24.61,7.7372,116.565,0.1543
3,68618.243,26775.489,26.4,8.045,116.287,0.17548
3,68618.243,26775.489,28.18,8.1658,117.984,0.19669
3,68618.243,26775.489,29.96,7.8018,116.282,0.20936
3,68618.243,26775.489,31.74,7.9127,120.919,0.23428
3,68618.243,26775.489,33.53,7.8625,120.501,0.2543
3,68618.243,26775.489,35.31,8.1256,118.916,0.2807
3,68618.243,26775.489,37.09,8.0589,117.044,0.3008
3,68618.243,26775.489,38.88,7.9683,116.599,0.32199
3,68618.243,26775.489,40.66,8.1175,118.63,0.35285
3,68618.243,26775.489,42.44,8.0236,117.626,0.3751
3,68618.243,26775.489,44.23,8.0778,116.886,0.40255
3,68618.243,26775.489,46.01,8.3853,119.497,0.44348
3,68618.243,26775.489,47.79,8.059,117.457,0.45881
3,68618.243,26775.489,49.57,8.1034,119.809,0.49341
3,68618.243,26775.489,51.36,7.8477,118.259,0.51141
3,68618.243,26775.489,53.14,8.087,122.04,0.55858
3,68618.243,26775.489,54.92,8.0757,122.707,0.59186
3,68618.243,26775.489,56.71,7.9166,121.922,0.6165
3,68618.243,26775.489,58.49,8.0596,123.195,0.66017
3,68618.243,26775.489,60.27,8.215,123.192,0.70395
3,68618.243,26775.489,62.06,8.0744,120.933,0.72833
3,68618.243,26775.489,63.84,7.9806,118.956,0.75557
3,68618.243,26775.489,65.62,7.8924,117.167,0.78369
3,68618.243,26775.489,67.4,8.0963,118.174,0.83713
3,68618.243,26775.489,69.19,8.0621,118.092,0.87365
3,68618.243,26775.489,70.97,7.7255,115.413,0.88334
3,68618.243,26775.489,72.75,7.5889,114.655,0.91156
3,68618.243,26775.489,74.54,7.643,115.815,0.95926
3,68618.243,26775.489,76.32,7.8101,117.71,1.01981
3,68618.243,26775.489,78.1,7.6898,116.92,1.05012
3,68618.243,26775.489,79.89,7.77,117.949,1.10372
3,68618.243,26775.489,81.67,7.5141,115.834,1.11734
3,68618.243,26775.489,83.45,7.4731,115.754,1.15799
3,68618.243,26775.489,85.23,7.5799,117.082,1.21839
3,68618.243,26775.489,87.02,7.5355,117.014,1.25964
3,68618.243,26775.489,88.8,7.3689,115.791,1.284
3,68618.243,26775.489,90.58,7.3413,115.881,1.32829
3,68618.243,26775.489,92.37,7.485,117.424,1.39922
3,68618.243,26775.489,94.15,7.3421,116.05,1.42384
3,68618.243,26775.489,95.93,7.1122,113.939,1.43477
3,68618.243,26775.489,97.72,6.8848,111.85,1.4461
3,68618.243,26775.489,99.5,6.9363,112.139,1.50302
3,68618.243,26775.489,101.28,7.1166,113.221,1.58324
3,68618.243,26775.489,103.06,7.179,104.043,1.59748
4,68618.243,26797.492,6.78,2.5889,83.172,0.0096
4,68618.243,26797.492,8.57,2.3096,86.798,0.01337
4,68618.243,26797.492,10.35,1.9429,80.47,0.0151
4,68618.243,26797.492,12.13,1.9381,82.836,0.01888
4,68618.243,26797.492,13.91,1.6717,75.834,0.01939
4,68618.243,26797.492,15.7,1.4355,68.925,0.02017
4,68618.243,26797.492,17.48,1.4656,69.81,0.02383
4,68618.243,26797.492,19.26,1.4991,72.152,0.02794
4,68618.243,26797.492,21.05,1.424,71.509,0.03027
4,68618.243,26797.492,22.83,1.5701,79.393,0.03755
4,68618.243,26797.492,24.61,1.5912,79.025,0.04243
4,68618.243,26797.492,26.4,1.6684,75.223,0.04879
4,68618.243,26797.492,28.18,1.7268,70.737,0.05504
4,68618.243,26797.492,29.96,1.7966,70.125,0.0625
4,68618.243,26797.492,31.74,1.8609,75.549,0.07126
4,68618.243,26797.492,33.53,1.9493,77.829,0.08116
4,68618.243,26797.492,35.31,2.0103,75.136,0.09001
4,68618.243,26797.492,37.09,2.0582,74.097,0.09918
4,68618.243,26797.492,38.88,2.0947,75.231,0.10892
4,68618.243,26797.492,40.66,2.1559,78.877,0.121
4,68618.243,26797.492,42.44,2.1092,78.705,0.12753
4,68618.243,26797.492,44.23,2.1175,77.068,0.13659
4,68618.243,26797.492,46.01,2.115,75.571,0.14536
4,68618.243,26797.492,47.79,2.1325,76.179,0.15626
4,68618.243,26797.492,49.57,2.1626,79.26,0.1693
4,68618.243,26797.492,51.36,2.1294,79.571,0.17763
4,68618.243,26797.492,53.14,2.1351,79.481,0.18872
4,68618.243,26797.492,54.92,2.1345,79.167,0.19958
4,68618.243,26797.492,56.71,2.1408,79.76,0.21167
4,68618.243,26797.492,58.49,2.1501,81.183,0.22476
4,68618.243,26797.492,60.27,2.1374,81.809,0.23593
4,68618.243,26797.492,62.06,2.1654,82.171,0.25113
4,68618.243,26797.492,63.84,2.164,81.755,0.26355
4,68618.243,26797.492,65.62,2.1902,82.186,0.27962
4,68618.243,26797.492,67.4,2.1987,82.848,0.29446
4,68618.243,26797.492,69.19,2.2044,83.978,0.30965
4,68618.243,26797.492,70.97,2.2057,84.92,0.32462
4,68618.243,26797.492,72.75,2.2204,85.945,0.34173
4,68618.243,26797.492,74.54,2.1955,85.429,0.35308
4,68618.243,26797.492,76.32,2.1774,84.975,0.36543
4,68618.243,26797.492,78.1,2.2116,85.248,0.38599
4,68618.243,26797.492,79.89,2.2274,85.151,0.40422
4,68618.243,26797.492,81.67,2.2279,84.849,0.42036
4,68618.243,26797.492,83.45,2.2345,84.993,0.43817
4,68618.243,26797.492,85.23,2.2322,84.967,0.45473
4,68618.243,26797.492,87.02,2.2215,84.895,0.47002
4,68618.243,26797.492,88.8,2.232,85.171,0.48969
4,68618.243,26797.492,90.58,2.2242,85.179,0.5061
4,68618.243,26797.492,92.37,2.2327,85.436,0.52617
4,68618.243,26797.492,94.15,2.234,85.44,0.54494
4,68618.243,26797.492,95.93,2.2407,85.401,0.56515
4,68618.243,26797.492,97.72,2.2518,85.354,0.58674
4,68618.243,26797.492,99.5,2.2659,85.402,0.60955
4,68618.243,26797.492,101.28,2.2593,85.076,0.62761
4,68618.243,26797.492,103.06,2.2087,79.894,0.62963
5,68617.243,26798.492,6.78,2.4215,108.652,0.00944
5,68617.243,26798.492,8.57,2.1112,131.096,0.01337
5,68617.243,26798.492,10.35,1.992,127.845,0.01652
5,68617.243,26798.492,12.13,2.0829,117.515,0.02105
5,68617.243,26798.492,13.91,1.9846,106.203,0.02395
5,68617.243,26798.492,15.7,2.1059,105.074,0.02954
5,68617.243,26798.492,17.48,2.0387,106.128,0.0334
5,68617.243,26798.492,19.26,2.0265,102.975,0.0379
5,68617.243,26798.492,21.05,1.9833,97.449,0.0419
5,68617.243,26798.492,22.83,2.0819,94.555,0.04896
5,68617.243,26798.492,24.61,2.1096,90.936,0.05505
5,68617.243,26798.492,26.4,2.1919,86.45,0.06272
5,68617.243,26798.492,28.18,2.1451,85.524,0.06795
5,68617.243,26798.492,29.96,2.0823,86.349,0.07297
5,68617.243,26798.492,31.74,1.9702,86.477,0.07622
5,68617.243,26798.492,33.53,2.0807,96.078,0.08832
5,68617.243,26798.492,35.31,2.0861,91.689,0.09558
5,68617.243,26798.492,37.09,2.0428,87.611,0.10106
5,68617.243,26798.492,38.88,2.1143,91.348,0.11298
5,68617.243,26798.492,40.66,2.1772,98.228,0.12594
5,68617.243,26798.492,42.44,2.1378,96.848,0.13288
5,68617.243,26798.492,44.23,2.1836,96.764,0.14491
5,68617.243,26798.492,46.01,2.2281,98.97,0.15802
5,68617.243,26798.492,47.79,2.1581,98.207,0.16376
5,68617.243,26798.492,49.57,2.1335,99.187,0.1728
5,68617.243,26798.492,51.36,2.1613,100.238,0.18582
5,68617.243,26798.492,53.14,2.1269,98.791,0.19397
5,68617.243,26798.492,54.92,2.1592,98.407,0.20787
5,68617.243,26798.492,56.71,2.1836,97.298,0.22147
5,68617.243,26798.492,58.49,2.146,95.357,0.22959
5,68617.243,26798.492,60.27,2.1768,94.324,0.24454
5,68617.243,26798.492,62.06,2.246,95.718,0.26477
5,68617.243,26798.492,63.84,2.212,95.818,0.27468
5,68617.243,26798.492,65.62,2.2527,98.601,0.29394
5,68617.243,26798.492,67.4,2.2298,98.574,0.30542
5,68617.243,26798.492,69.19,2.2241,98.468,0.31912
5,68617.243,26798.492,70.97,2.2571,98.461,0.33804
5,68617.243,26798.492,72.75,2.2867,98.33,0.35713
5,68617.243,26798.492,74.54,2.3296,99.32,0.37926
5,68617.243,26798.492,76.32,2.3568,99.991,0.39987
5,68617.243,26798.492,78.1,2.3908,101.77,0.42281
5,68617.243,26798.492,79.89,2.4237,103.823,0.44659
5,68617.243,26798.492,81.67,2.4649,106.143,0.4727
5,68617.243,26798.492,83.45,2.4918,107.758,0.49695
5,68617.243,26798.492,85.23,2.5171,108.776,0.52132
5,68617.243,26798.492,87.02,2.548,110.13,0.54765
5,68617.243,26798.492,88.8,2.576,110.969,0.57392
5,68617.243,26798.492,90.58,2.6533,112.1,0.61087
5,68617.243,26798.492,92.37,2.6872,111.972,0.63948
5,68617.243,26798.492,94.15,2.7454,112.185,0.67428
5,68617.243,26798.492,95.93,2.761,112.195,0.70093
5,68617.243,26798.492,97.72,2.7783,112.711,0.72903
5,68617.243,26798.492,99.5,2.8176,114.476,0.76404
5,68617.243,26798.492,101.28,2.8225,114.142,0.78988
6,68617.243,26776.489,5.0,12.6854,464.63,0.01983
6,68617.243,26776.489,6.78,10.962,219.573,0.03043
6,68617.243,26776.489,8.57,10.3985,181.854,0.04375
6,68617.243,26776.489,10.35,10.9378,162.826,0.059
6,68617.243,26776.489,12.13,11.62,156.941,0.07693
6,68617.243,26776.489,13.91,11.713,157.476,0.09526
6,68617.243,26776.489,15.7,12.0266,147.713,0.11198
6,68617.243,26776.489,17.48,11.1864,142.232,0.12446
6,68617.243,26776.489,19.26,10.8721,149.653,0.14399
6,68617.243,26776.489,21.05,10.7475,146.325,0.1614
6,68617.243,26776.489,22.83,10.806,141.083,0.18001
6,68617.243,26776.489,24.61,11.2387,142.332,0.20658
6,68617.243,26776.489,26.4,10.8393,144.081,0.22613
6,68617.243,26776.489,28.18,11.1908,151.364,0.25934
6,68617.243,26776.489,29.96,10.5668,145.953,0.27226
6,68617.243,26776.489,31.74,11.1316,149.57,0.31002
6,68617.243,26776.489,33.53,10.8019,148.818,0.33165
6,68617.243,26776.489,35.31,10.765,150.644,0.36131
6,68617.243,26776.489,37.09,10.5674,148.9,0.38545
6,68617.243,26776.489,38.88,10.8601,147.91,0.42183
6,68617.243,26776.489,40.66,10.8073,144.283,0.44872
6,68617.243,26776.489,42.44,10.5872,141.109,0.47221
6,68617.243,26776.489,44.23,10.8568,143.152,0.51591
6,68617.243,26776.489,46.01,10.4782,140.919,0.53708
6,68617.243,26776.489,47.79,10.5892,142.999,0.5794
6,68617.243,26776.489,49.57,10.4928,143.329,0.61365
6,68617.243,26776.489,51.36,10.3464,143.831,0.64759
6,68617.243,26776.489,53.14,10.4176,145.823,0.69275
6,68617.243,26776.489,54.92,10.0828,143.355,0.71505
6,68617.243,26776.489,56.71,10.2463,144.702,0.7655
6,68617.243,26776.489,58.49,10.2343,143.572,0.80451
6,68617.243,26776.489,60.27,9.8371,140.048,0.82127
6,68617.243,26776.489,62.06,10.0093,141.57,0.87662
6,68617.243,26776.489,63.84,9.9143,141.129,0.9147
6,68617.243,26776.489,65.62,9.5503,138.431,0.93269
6,68617.243,26776.489,67.4,9.5666,139.808,0.98249
6,68617.243,26776.489,69.19,9.8221,142.872,1.05344
6,68617.243,26776.489,70.97,9.783,142.555,1.0986
6,68617.243,26776.489,72.75,9.6694,141.524,1.13717
6,68617.243,26776.489,74.54,9.754,141.571,1.19367
6,68617.243,26776.489,76.32,9.468,138.691,1.21433
6,68617.243,26776.489,78.1,9.6821,139.223,1.28458
6,68617.243,26776.489,79.89,9.6712,138.758,1.33516
6,68617.243,26776.489,81.67,9.7082,139.256,1.39417
6,68617.243,26776.489,83.45,9.6084,139.09,1.43982
6,68617.243,26776.489,85.23,9.7717,142.339,1.52331
6,68617.243,26776.489,87.02,9.6855,142.707,1.57391
6,68617.243,26776.489,88.8,9.4264,140.973,1.59942
6,68617.243,26776.489,90.58,9.1959,139.424,1.62684
6,68617.243,26776.489,92.37,9.3733,142.056,1.71633
6,68617.243,26776.489,94.15,9.4468,143.137,1.79007
6,68617.243,26776.489,95.93,9.4551,143.325,1.85401
6,68617.243,26776.489,97.72,9.5712,144.317,1.93597
6,68617.243,26776.489,99.5,9.2993,141.829,1.9537
7,68617.243,26753.487,6.78,2.5976,70.398,0.00905
7,68617.243,26753.487,8.57,2.3097,92.348,0.01356
7,68617.243,26753.487,10.35,2.3519,118.67,0.01888
7,68617.243,26753.487,12.13,2.582,127.267,0.02558
7,68617.243,26753.487,13.91,2.683,121.804,0.03152
7,68617.243,26753.487,15.7,2.7909,112.827,0.03798
7,68617.243,26753.487,17.48,2.8031,102.341,0.04351
7,68617.243,26753.487,19.26,2.8515,100.352,0.05037
7,68617.243,26753.487,21.05,2.8857,100.917,0.05778
7,68617.243,26753.487,22.83,2.826,99.278,0.06374
7,68617.243,26753.487,24.61,2.7885,96.144,0.07009
7,68617.243,26753.487,26.4,2.8178,95.049,0.07837
7,68617.243,26753.487,28.18,2.7899,96.855,0.08616
7,68617.243,26753.487,29.96,2.7034,97.086,0.09237
7,68617.243,26753.487,31.74,2.704,96.486,0.10104
7,68617.243,26753.487,33.53,2.7253,93.795,0.11038
7,68617.243,26753.487,35.31,2.7165,92.334,0.11929
7,68617.243,26753.487,37.09,2.687,92.534,0.12809
7,68617.243,26753.487,38.88,2.6004,91.802,0.13445
7,68617.243,26753.487,40.66,2.6329,94.159,0.14684
7,68617.243,26753.487,42.44,2.6051,93.257,0.15604
7,68617.243,26753.487,44.23,2.6049,92.307,0.16685
7,68617.243,26753.487,46.01,2.5055,89.913,0.17194
7,68617.243,26753.487,47.79,2.5618,91.1,0.18712
7,68617.243,26753.487,49.57,2.4776,89.865,0.1933
7,68617.243,26753.487,51.36,2.4934,90.109,0.20648
7,68617.243,26753.487,53.14,2.4286,88.98,0.21376
7,68617.243,26753.487,54.92,2.4005,88.608,0.22394
7,68617.243,26753.487,56.71,2.3813,88.514,0.23504
7,68617.243,26753.487,58.49,2.3436,88.613,0.24478
7,68617.243,26753.487,60.27,2.2923,88.16,0.25298
7,68617.243,26753.487,62.06,2.308,89.357,0.26827
7,68617.243,26753.487,63.84,2.305,89.826,0.28182
7,68617.243,26753.487,65.62,2.2647,89.234,0.29111
7,68617.243,26753.487,67.4,2.2406,88.792,0.30228
7,68617.243,26753.487,69.19,2.2392,88.74,0.31632
7,68617.243,26753.487,70.97,2.2024,87.784,0.32581
7,68617.243,26753.487,72.75,2.1913,87.511,0.33886
7,68617.243,26753.487,74.54,2.1753,87.11,0.35135
7,68617.243,26753.487,76.32,2.1699,87.226,0.36574
7,68617.243,26753.487,78.1,2.133,86.52,0.37523
7,68617.243,26753.487,79.89,2.1331,86.771,0.39086
7,68617.243,26753.487,81.67,2.1257,86.949,0.40551
7,68617.243,26753.487,83.45,2.0881,86.389,0.41485
7,68617.243,26753.487,85.23,2.0891,86.73,0.4313
7,68617.243,26753.487,87.02,2.0445,85.714,0.43878
7,68617.243,26753.487,88.8,2.0492,85.993,0.45627
7,68617.243,26753.487,90.58,2.0519,86.206,0.47361
7,68617.243,26753.487,92.37,2.031,85.825,0.486
7,68617.243,26753.487,94.15,2.0124,85.499,0.49895
7,68617.243,26753.487,95.93,2.0091,85.36,0.51537
7,68617.243,26753.487,97.72,1.9939,85.08,0.52917
7,68617.243,26753.487,99.5,1.9837,84.831,0.54422
7,68617.243,26753.487,101.28,1.9572,83.069,0.55408
7,68617.243,26753.487,103.06,1.9272,73.24,0.55445
8,68617.243,26731.484,5.0,6.7546,518.175,0.01458
8,68617.243,26731.484,6.78,5.7793,236.447,0.02227
8,68617.243,26731.484,8.57,6.0697,161.128,0.03116
8,68617.243,26731.484,10.35,6.272,132.605,0.04025
8,68617.243,26731.484,12.13,6.1901,115.512,0.04825
8,68617.243,26731.484,13.91,6.0145,117.001,0.05788
8,68617.243,26731.484,15.7,6.4355,110.592,0.07041
8,68617.243,26731.484,17.48,6.8535,107.602,0.08454
8,68617.243,26731.484,19.26,7.0519,110.494,0.09981
8,68617.243,26731.484,21.05,7.2298,118.775,0.11807
8,68617.243,26731.484,22.83,7.2625,124.497,0.13542
8,68617.243,26731.484,24.61,7.5565,122.455,0.15456
8,68617.243,26731.484,26.4,7.5651,121.017,0.17122
8,68617.243,26731.484,28.18,7.7529,120.903,0.19215
8,68617.243,26731.484,29.96,7.8178,123.796,0.2141
8,68617.243,26731.484,31.74,7.9279,126.205,0.23802
8,68617.243,26731.484,33.53,7.9704,122.904,0.25817
8,68617.243,26731.484,35.31,8.4544,121.793,0.28997
8,68617.243,26731.484,37.09,8.1372,119.197,0.30431
8,68617.243,26731.484,38.88,8.0714,121.052,0.32891
8,68617.243,26731.484,40.66,8.4239,129.301,0.37184
8,68617.243,26731.484,42.44,8.1935,128.026,0.39113
8,68617.243,26731.484,44.23,8.5269,130.431,0.43218
8,68617.243,26731.484,46.01,8.523,130.278,0.46156
8,68617.243,26731.484,47.79,8.48,130.41,0.49052
8,68617.243,26731.484,49.57,8.0036,126.164,0.49803
8,68617.243,26731.484,51.36,8.2547,127.596,0.54166
8,68617.243,26731.484,53.14,8.4183,128.423,0.58261
8,68617.243,26731.484,54.92,8.2406,127.14,0.60658
8,68617.243,26731.484,56.71,8.4651,130.222,0.65717
8,68617.243,26731.484,58.49,8.1391,127.788,0.67234
